# Batch Simulation Results
# Date: 2025-11-30 23:38:18
# Parameter varied: num_influencers
# Values: [0.0, 5.0, 10.0, 25.0, 50.0, 100.0]
# Runs per value: 250
# Total simulations: 1500
#
avg_reach,std_reach,avg_forwarding_rate,std_forwarding_rate,avg_misinformation,std_misinformation,avg_reputation,std_reputation,final_reputation,num_agents,num_influencers,num_bots,num_regular,run_id,param_name,param_value,seed
0.11880000000000002,0.0595059660874437,0.03314557632629848,0.09379421471331288,0.01744879340705534,0.06997915670943222,-0.04991422808442875,0.06964550554111895,-0.10608957642498779,100,0,0,100,0,num_influencers,0.0,random
0.10948000000000002,0.05255216075481578,0.009220708953956708,0.046455691528175865,0.007744518477766232,0.04473796866330116,-0.27115529287006856,0.05367764465639565,-0.2922052433244724,100,0,0,100,1,num_influencers,0.0,random
0.12996000000000002,0.04920567446951621,0.08831991341991341,0.14542541187377747,0.033800216450216455,0.10170966676597987,-0.12756826764188936,0.039368894529658624,-0.1927292663626018,100,0,0,100,2,num_influencers,0.0,random
0.10496000000000001,0.02264946798492186,0.0059452518551280165,0.029166582654138556,0.0038596903578018127,0.02323702453816139,-0.019734163088570088,0.017308511704248183,-0.03346865553057119,100,0,0,100,3,num_influencers,0.0,random
0.21956,0.10327151785463407,0.1793524069497059,0.13569082955805725,0.06030612170260222,0.12238005106490765,-0.025729174778061206,0.06632438428287156,-0.05260759299927353,100,0,0,100,4,num_influencers,0.0,random
0.17276000000000002,0.12153346205880912,0.07655630055695341,0.13109579948412955,0.03155632401875332,0.09365970113129611,0.11539597774639773,0.13174333274499284,0.02893058513900375,100,0,0,100,5,num_influencers,0.0,random
0.11464000000000002,0.03747092739711682,0.033341053525078296,0.0897167540686576,0.01742994527316509,0.06852532953652295,-0.19447069810777634,0.041395818310255274,-0.22605518187793977,100,0,0,100,6,num_influencers,0.0,random
0.1598,0.07217451073613178,0.0976888557831663,0.14281248861013185,0.03650717054660491,0.10528804121356457,0.09936343207447056,0.10609682314567333,0.08549872483715294,100,0,0,100,7,num_influencers,0.0,random
0.10787999999999999,0.024492970420102175,0.014536377708978329,0.04735038804769714,0.0061942724458204325,0.02948225869475476,0.06125626277940923,0.012862402059421548,0.05306711914082135,100,0,0,100,8,num_influencers,0.0,random
0.10232,0.01284591763946819,0.0027483660130718955,0.015776850425714768,0.0016241830065359477,0.011883530288170777,-0.0719576182414609,0.005671683340888151,-0.07603913821605653,100,0,0,100,9,num_influencers,0.0,random
