# Batch Simulation Results
# Date: 2025-11-30 17:36:57
# Parameter varied: num_bots
# Values: [0.0, 5.0, 10.0, 25.0, 50.0]
# Runs per value: 250
# Total simulations: 1250
#
avg_reach,std_reach,avg_forwarding_rate,std_forwarding_rate,avg_misinformation,std_misinformation,avg_reputation,std_reputation,final_reputation,num_agents,num_influencers,num_bots,num_regular,run_id,param_name,param_value,seed
0.49774509803921574,0.30896699126550237,0.31125103418990335,0.22390561173037468,0.10977423846777096,0.20319853070843827,0.8219563223920326,0.3145182496519863,1.1393653480372101,100,3,0,97,0,num_bots,0.0,random
0.48676470588235293,0.2189420272659977,0.30208837422111845,0.13385130895357789,0.10626364781884179,0.1680765119501003,0.25867951111012355,0.20778253036556593,0.20987980608735324,100,3,0,97,1,num_bots,0.0,random
0.45303921568627453,0.3108930501928411,0.17772289827987997,0.13392896427690285,0.06637333612592342,0.12299567808099332,0.4084503841206008,0.14182629289980064,0.4065180210143853,100,3,0,97,2,num_bots,0.0,random
0.44460784313725493,0.08289695432598485,0.2854520215382931,0.15636476127120866,0.11004508977598342,0.1643984115504724,0.5458777146228511,0.41610816066072537,0.43164648732791905,100,3,0,97,3,num_bots,0.0,random
0.5216666666666666,0.2060177192709277,0.34943355445746666,0.17309157807221426,0.10819820291635983,0.1916750450682694,0.9297024056634138,0.5804727255563418,1.3074941812638803,100,3,0,97,4,num_bots,0.0,random
0.40852941176470603,0.2113328248532118,0.2793863645663179,0.17448973282251568,0.1027290350423417,0.1677049299718318,0.28563129936250664,0.24214121244386644,0.9106738431817876,100,3,0,97,5,num_bots,0.0,random
0.42774509803921573,0.1561918557713689,0.2742352418362757,0.09380772029250735,0.1214982487596928,0.1536171147701259,0.1316119101716906,0.08861753679827342,0.1670761963404455,100,3,0,97,6,num_bots,0.0,random
0.5361764705882353,0.24604337302018742,0.3254858062520898,0.14042516095967852,0.11901135812449992,0.17961921644981974,0.3512215379889117,0.25394741269863597,0.8746780815287771,100,3,0,97,7,num_bots,0.0,random
0.4680392156862743,0.1466892087112274,0.30238107097933054,0.18236580976478456,0.11055698928206707,0.17509560208863045,0.6463497773943377,0.3560868230088443,0.5332420418501697,100,3,0,97,8,num_bots,0.0,random
0.4949019607843138,0.1777569672556326,0.32404793457893477,0.16950686566677345,0.12041050781862137,0.19843397961051906,0.5709313916876209,0.31324846943943835,0.640712134123141,100,3,0,97,9,num_bots,0.0,random
0.44558823529411773,0.29026213145987706,0.2487624724664148,0.13783876510615592,0.11597391358226444,0.1599578641878546,-0.4167609935073558,0.4455773740681194,-0.5825906662624214,100,3,0,97,10,num_bots,0.0,random
0.4129411764705882,0.12719128897362736,0.2996655412245781,0.13947593827722918,0.11257953000206933,0.16781685916839062,0.3314369337377114,0.4334665131734774,0.4726984146057611,100,3,0,97,11,num_bots,0.0,random
0.5266666666666666,0.21705395251101417,0.32103119769763977,0.1539517538880167,0.10659832119920415,0.18187827784708496,1.0877673057240056,0.4591905398943431,0.7456322320644182,100,3,0,97,12,num_bots,0.0,random
0.4909803921568628,0.21895701880990417,0.321196041363995,0.14873600060002026,0.12818652595418176,0.18863908847245658,-0.17020947473003836,0.3478329760959988,0.6467668088442851,100,3,0,97,13,num_bots,0.0,random
0.5525490196078432,0.19857179407206757,0.33284461935763276,0.1758058092707852,0.11286101765328842,0.18586567199880885,0.47571604864558664,0.5209702326601731,1.9096161966463856,100,3,0,97,14,num_bots,0.0,random
0.42745098039215695,0.14501309119071248,0.2350781683283771,0.1445587421046537,0.09673905420832996,0.1460719184273944,0.02330401594042919,0.24265980053499642,0.4177807857084179,100,3,0,97,15,num_bots,0.0,random
0.40705882352941164,0.27441412898546463,0.21730669306124598,0.18510410717210782,0.10202376821788466,0.17039208247195206,-0.15175618018245557,0.2024116877993738,0.14166018700688482,100,3,0,97,16,num_bots,0.0,random
0.50421568627451,0.2237927800028226,0.3359963519612202,0.1753010001590784,0.15421053273582316,0.1958161170423322,0.4801267401677181,0.43518353241716096,0.03743875667830777,100,3,0,97,17,num_bots,0.0,random
0.416764705882353,0.16847738991089575,0.3029004947301502,0.15256085997731303,0.11835786813265635,0.18116149262160122,0.39233114255241697,0.15220959980813956,0.47217083685389644,100,3,0,97,18,num_bots,0.0,random
0.5299999999999999,0.28543740084985636,0.3193551978073455,0.19846841886025135,0.08303196702567836,0.15230587960424072,1.2813338058702906,0.9550079104727028,2.9237647460126066,100,3,0,97,19,num_bots,0.0,random
0.45774509803921565,0.25501598128600667,0.24249400469641744,0.1693370308861896,0.11474590881284592,0.16581493053897875,-0.24621823467946663,0.16394101763534957,0.07577364929405803,100,3,0,97,20,num_bots,0.0,random
0.5806862745098039,0.2445133614534346,0.3942453418167511,0.1457448935730937,0.14062934295714175,0.2079657144444326,0.6033211431513448,0.44426520737382824,0.8713008759525447,100,3,0,97,21,num_bots,0.0,random
0.429607843137255,0.18958634831626714,0.25060147553961243,0.11065252658973049,0.11257837271909925,0.14791978413894905,0.11043670067801944,0.14656477131458578,0.06021479876130956,100,3,0,97,22,num_bots,0.0,random
0.4350980392156863,0.039747859679440625,0.32921357811468643,0.11104928779641221,0.08959134209932205,0.1563607057289827,0.8504347318718891,0.4835150513605628,1.3082588617647826,100,3,0,97,23,num_bots,0.0,random
0.4950980392156862,0.21701063992185401,0.258718597999502,0.1891474097815152,0.10466854193606517,0.1756223360605114,0.44144988103921967,0.2653256243274112,0.2766035966741013,100,3,0,97,24,num_bots,0.0,random
0.5032352941176471,0.1500729349787922,0.3131446699210084,0.1880851673286707,0.13267220463141707,0.2005153568979868,0.14394076096415506,0.22575788788154577,0.671129189865463,100,3,0,97,25,num_bots,0.0,random
0.38450980392156864,0.330123647218588,0.21260089364231843,0.2068374261269474,0.05906494678304094,0.14095467952694285,0.4251238922441553,0.4052376091128621,1.2203434655784806,100,3,0,97,26,num_bots,0.0,random
0.41617647058823526,0.3228611190457359,0.15588200781431008,0.16725847674705327,0.07073028333732609,0.13607742368952563,0.26585975489765135,0.2513062448664667,0.48731165234853596,100,3,0,97,27,num_bots,0.0,random
0.4717647058823529,0.3008270031316151,0.2640405121899582,0.20399201625020327,0.0994425991610219,0.1740776792516828,0.069070561134885,0.5796966055482047,1.3941164552813279,100,3,0,97,28,num_bots,0.0,random
0.4919607843137255,0.08124085729177467,0.34613388701106784,0.16128133391065846,0.1423550190969747,0.20055647504923263,0.6511915840158505,0.40373334838340186,0.05865000598734823,100,3,0,97,29,num_bots,0.0,random
0.5455882352941177,0.28637892602870835,0.31248936497631,0.20276197177519578,0.14925359396215632,0.20932627360532965,0.27298698094268103,0.2657382513885002,0.09828749489286909,100,3,0,97,30,num_bots,0.0,random
0.42352941176470593,0.13320077031826602,0.2593031882613602,0.16309749975598425,0.1195353801034591,0.18528648626787284,0.15321866149328264,0.2018389551698546,0.05323682623867399,100,3,0,97,31,num_bots,0.0,random
0.5013725490196077,0.11110884272963237,0.297913158479159,0.16588292946366331,0.12994919990023704,0.17893697917722384,0.30788452236148245,0.30849066618463167,-0.1519573830137967,100,3,0,97,32,num_bots,0.0,random
0.4614705882352942,0.3010387150492068,0.24282685573785626,0.21390302403145636,0.09469440919131321,0.17746107526327715,0.2282346953285216,0.4518005115497051,0.687065332211374,100,3,0,97,33,num_bots,0.0,random
0.4507843137254903,0.2574866692704304,0.2517874497918842,0.20763239701410566,0.10396271946080722,0.1834763186186465,0.2722806952221892,0.3572922074614831,0.6843437916060604,100,3,0,97,34,num_bots,0.0,random
0.487450980392157,0.41117880818806835,0.19002973923213223,0.2031260936147835,0.07862915214189808,0.16366290978854228,0.7411108831716763,0.47788419630050843,0.28126851586705887,100,3,0,97,35,num_bots,0.0,random
0.43774509803921563,0.045802364498111224,0.3747596984577795,0.16489895131341092,0.1423270402043971,0.20820107497068727,0.4477922441469391,0.3262146555883026,0.9195376235593293,100,3,0,97,36,num_bots,0.0,random
0.42137254901960775,0.1842528059524349,0.23552422577509116,0.1378122246752626,0.10654568069532956,0.15524239574255197,0.26566712438236134,0.1327088550816673,0.23262271855229888,100,3,0,97,37,num_bots,0.0,random
0.42774509803921584,0.09374461409622002,0.2361249628540515,0.11562999397887404,0.08747417647185814,0.13228632646541802,0.18853288622797337,0.17889144182114533,0.5497561694422807,100,3,0,97,38,num_bots,0.0,random
0.45686274509803915,0.08506030608277758,0.28929550486548733,0.12762608316539997,0.10384223826055311,0.15190460596343122,0.4867013758886438,0.38230554880657963,0.866416967583227,100,3,0,97,39,num_bots,0.0,random
0.5342156862745098,0.19425289900938064,0.3118170177127458,0.15773560138083587,0.09685294060890386,0.16239392092053093,0.8036919159340833,0.3729929054787639,1.7119638169757772,100,3,0,97,40,num_bots,0.0,random
0.46078431372549017,0.09482374024855328,0.293371397408533,0.1349184992276073,0.11458581576852618,0.1712516787567613,0.5559317891688885,0.15317570970063235,0.7622482769968191,100,3,0,97,41,num_bots,0.0,random
0.4475490196078431,0.18119124483517737,0.31416820052120115,0.10702329954436528,0.1214856644814339,0.16159501123586933,0.03577335468009302,0.2439544418627005,0.641882789716968,100,3,0,97,42,num_bots,0.0,random
0.528921568627451,0.23560479897383285,0.32136937646238634,0.15191823007493188,0.1462870624794833,0.18428734983779935,0.047323277206853434,0.192070622649927,-0.2255178925289961,100,3,0,97,43,num_bots,0.0,random
0.40774509803921566,0.07898755005825965,0.2808993112589954,0.15170324555872697,0.11688766724265952,0.16165211816799477,0.18682050886440763,0.23822339507916748,0.5415608314647615,100,3,0,97,44,num_bots,0.0,random
