# Batch Simulation Results
# Date: 2025-12-15 11:19:44
# Parameter varied: message.truth_revelation_prob
# Values: [0.0, 0.1, 0.2, 0.5, 0.8, 1.0]
# Runs per value: 50
# Total simulations: 300
# Comment: Fact-checking comparison: varying truth_revelation_prob
#
avg_reach,std_reach,avg_forwarding_rate,std_forwarding_rate,avg_misinformation,std_misinformation,avg_false_forward_count,std_false_forward_count,avg_false_reach_count,std_false_reach_count,avg_false_reach,std_false_reach,avg_reputation,std_reputation,final_reputation,num_agents,num_influencers,num_bots,num_regular,run_id,param_name,param_value,seed
0.5716800000000001,0.07184133629046721,0.2978298495509532,0.10895010576093467,0.11455557940617331,0.15435328971815623,6.648,9.268662039366847,22.848,28.316088995480996,0.22848000000000002,0.28316088995481,0.16341339068501723,2.7755575615628914e-17,0.1634133906850172,100,8,2,90,0,message.truth_revelation_prob,0.0,42
0.5797599999999999,0.3005274403444717,0.21667783491411743,0.09111589157542453,0.09110530884986108,0.1207637608739345,5.6,8.898539205959594,23.82,34.23745901786521,0.2382,0.3423745901786521,0.011140530443209059,1.734723475976807e-18,0.011140530443209057,100,8,2,90,1,message.truth_revelation_prob,0.0,43
0.61216,0.12235740435298552,0.34195647143608904,0.13315514684526505,0.13188710490011465,0.18688754847333486,7.956,11.132388063663608,24.172,31.271303394646026,0.24172000000000002,0.3127130339464603,0.20626856987433934,2.7755575615628914e-17,0.2062685698743393,100,8,2,90,2,message.truth_revelation_prob,0.0,44
0.54992,0.27548646718123926,0.29171991263677094,0.1304047608824874,0.12579283757897283,0.16944296274606063,7.552,12.728522930803873,23.928,32.98258352524859,0.23927999999999996,0.32982583525248593,0.09572913888499196,0.0,0.09572913888499196,100,8,2,90,3,message.truth_revelation_prob,0.0,45
0.5831600000000001,0.21201512776214815,0.29082958874359144,0.1511104668895942,0.1266377895735562,0.17645204768454165,8.6,13.678303988433655,25.0,32.02836243082059,0.25,0.32028362430820595,0.07387837312866861,1.3877787807814457e-17,0.0738783731286686,100,8,2,90,4,message.truth_revelation_prob,0.0,46
0.5743199999999999,0.27042880319965923,0.2303586148274183,0.12787109644143302,0.09607376016198757,0.14270717314744577,6.904,11.305166252647503,23.736,34.007444831977594,0.23736,0.34007444831977596,0.2121527627108151,0.0,0.2121527627108151,100,8,2,90,5,message.truth_revelation_prob,0.0,47
0.5151999999999999,0.18614875771812178,0.3617365135334031,0.11477187831639493,0.136014049889109,0.18858323353214276,7.84,12.399290302271336,20.144,28.436372201812244,0.20144,0.28436372201812243,-0.005730957749085565,8.673617379884035e-19,-0.0057309577490855645,100,8,2,90,6,message.truth_revelation_prob,0.0,48
0.44488,0.19139745452852813,0.25155885793266425,0.1492705925757952,0.08519946139258663,0.13999088425279235,3.916,6.749588431897163,16.936,24.944015394478896,0.16936,0.24944015394478897,-0.002214285829951853,0.0,-0.002214285829951853,100,8,2,90,7,message.truth_revelation_prob,0.0,49
0.55196,0.15860566950774488,0.3176962544561147,0.10549580642253573,0.12057946009078496,0.165436847594754,6.728,9.959820078696199,21.144,28.3658115343101,0.21144,0.28365811534310104,0.1390303551855661,2.7755575615628914e-17,0.13903035518556614,100,8,2,90,8,message.truth_revelation_prob,0.0,50
0.6119600000000001,0.18957784258715465,0.2768341583983896,0.12867463667619874,0.11265546816303637,0.16374237300757113,8.052,13.43463047500749,24.908,33.14434395187209,0.24908,0.3314434395187209,0.16346757291682137,0.0,0.16346757291682137,100,8,2,90,9,message.truth_revelation_prob,0.0,51
