# Batch Simulation Results
# Date: 2025-12-15 11:44:04
# Parameter varied: message.prob_truth
# Values: [0.1, 0.3, 0.5, 0.7, 0.9]
# Runs per value: 30
# Total simulations: 150
# Comment: Telegram-like: vary prob_truth (q)
#
avg_reach,std_reach,avg_forwarding_rate,std_forwarding_rate,avg_misinformation,std_misinformation,avg_false_forward_count,std_false_forward_count,avg_false_reach_count,std_false_reach_count,avg_false_reach,std_false_reach,avg_reputation,std_reputation,final_reputation,num_agents,num_influencers,num_bots,num_regular,run_id,param_name,param_value,seed
0.5841999999999999,0.06757188764567704,0.3073708314345542,0.10738068255204389,0.2849857023783013,0.13298948394794105,16.976,8.849826212982943,53.688,17.072746000570614,0.5368799999999999,0.17072746000570618,-0.20766877252892874,0.22855183214816988,-0.4805611219760142,100,8,2,90,0,message.prob_truth,0.1,42
0.5767599999999999,0.29743487085410814,0.2447756440037279,0.12071366496523123,0.21515082740519686,0.13907640291982426,13.228,10.922637776654502,52.008,33.65721224344048,0.52008,0.3365721224344049,-0.14186267549218237,0.1345449720716164,-0.41527573970799325,100,8,2,90,1,message.prob_truth,0.1,43
0.6167999999999999,0.13380343792294724,0.33522628245651165,0.12579536185831866,0.3100945141146772,0.14889203290444147,18.812,9.447150681554731,57.16,20.10985827896358,0.5716,0.2010985827896358,-0.17942976423818277,0.17018113217441613,-0.5357091160268022,100,8,2,90,2,message.prob_truth,0.1,44
0.60024,0.29398221442801603,0.29292522447025054,0.1163739624673053,0.25603847817497144,0.14457290705463519,15.792,13.542405103968793,52.868,34.07172693011025,0.5286799999999999,0.34071726930110247,-0.3128643789954952,0.22396886150384474,-0.6461632395082577,100,8,2,90,3,message.prob_truth,0.1,45
0.63728,0.20545900223645594,0.32043702554076,0.14001770811703548,0.29181222183692407,0.16120369685299257,20.74,14.81109043926206,58.392,26.31255092156593,0.5839200000000001,0.2631255092156593,-0.37725219787474806,0.21328623889626186,-0.6568975944658483,100,8,2,90,4,message.prob_truth,0.1,46
0.61536,0.24717295644952747,0.23823838454059817,0.10650620114624013,0.20851962296084542,0.1256706753026074,14.396,11.43044985991365,53.52,30.457209327185577,0.5351999999999999,0.30457209327185575,-0.07996439139764294,0.1438435818075122,-0.3203607031564275,100,8,2,90,5,message.prob_truth,0.1,47
0.53972,0.1979321136147442,0.40411397260887033,0.13322351495022136,0.369117742636554,0.17210237756450814,21.056,14.722936663587193,48.64,24.148838481384566,0.4864,0.24148838481384569,-0.40708490131493297,0.3540485822678786,-0.9075116738874592,100,8,2,90,6,message.prob_truth,0.1,48
0.47804,0.1878524910667942,0.25701405897814117,0.15990479215170625,0.2350942097055568,0.16559700128079233,11.816,8.755235233847232,44.56,22.240647472589462,0.4456,0.2224064747258946,-0.33186710545571213,0.16616238904978292,-0.5460854016683814,100,8,2,90,7,message.prob_truth,0.1,49
0.56676,0.1579579133820145,0.3468056535097197,0.10485330995553689,0.30534456152806844,0.15306418956862383,17.948,11.431242102238933,49.672,24.23395172067486,0.49672000000000005,0.2423395172067486,-0.27483844464904245,0.22877653934950098,-0.5406471952714582,100,8,2,90,8,message.prob_truth,0.1,50
0.6113200000000001,0.19806932523740267,0.27635833400036713,0.11796299600573547,0.2493481508541011,0.13597078521213704,16.828,13.155014861261083,55.324,25.52009059545048,0.55324,0.2552009059545048,-0.14893752668875834,0.10288552816431022,-0.34447225082003086,100,8,2,90,9,message.prob_truth,0.1,51
0.55648,0.18105581901723014,0.303053499543274,0.161619066216904,0.26997673052712656,0.18030119715734613,15.996,12.87089678305284,49.088,24.326780633696686,0.49088,0.24326780633696682,-0.10997116986252631,0.14848903017395426,-0.25666231749702234,100,8,2,90,10,message.prob_truth,0.1,52
0.62412,0.11867698007617147,0.3087487633464692,0.12448658296102849,0.27690212695225536,0.1472333848993471,18.236,12.082893031058415,56.404,21.242805464439012,0.56404,0.21242805464439013,-0.3932334843133581,0.2151175593520265,-0.7642262029978802,100,8,2,90,11,message.prob_truth,0.1,53
