network_type,sim_run,round,reach,forwarding_rate,mcr,false_reach_count,average_reputation
erdos_renyi,30,220,1.0,0.6,0.0,0,2.017212479491544
erdos_renyi,30,221,0.95,0.2631578947368421,0.2631578947368421,95,1.8663885282053139
erdos_renyi,30,222,1.0,0.35,0.0,0,2.026388528205314
erdos_renyi,30,223,1.0,0.38,0.38,100,1.8172474771084728
erdos_renyi,30,224,0.65,0.12307692307692308,0.12307692307692308,65,1.7856283606980046
erdos_renyi,30,225,1.0,0.33,0.33,100,1.7856283606980046
erdos_renyi,30,226,0.96,0.3020833333333333,0.3020833333333333,96,1.6500072952024178
erdos_renyi,30,227,1.0,0.66,0.66,100,1.6500072952024178
erdos_renyi,30,228,0.6,0.11666666666666667,0.11666666666666667,60,1.6500072952024178
erdos_renyi,30,229,1.0,0.33,0.33,100,1.6500072952024178
erdos_renyi,30,230,0.43,0.06976744186046512,0.06976744186046512,43,1.6351354191371588
erdos_renyi,30,231,1.0,0.64,0.64,100,1.3425663317112033
erdos_renyi,30,232,1.0,0.44,0.0,0,1.3425663317112033
erdos_renyi,30,233,1.0,0.6,0.0,0,1.3425663317112033
erdos_renyi,30,234,1.0,0.45,0.0,0,1.5575663317112036
erdos_renyi,30,235,1.0,0.58,0.58,100,1.297688328346658
erdos_renyi,30,236,0.99,0.3333333333333333,0.0,0,1.452688328346658
erdos_renyi,30,237,0.92,0.22826086956521738,0.22826086956521738,92,1.3912681104768116
erdos_renyi,30,238,1.0,0.38,0.0,0,1.5662681104768117
erdos_renyi,30,239,1.0,0.62,0.0,0,1.8662681104768117
erdos_renyi,30,240,1.0,0.7,0.7,100,1.8662681104768117
erdos_renyi,30,241,1.0,0.67,0.0,0,1.8662681104768117
erdos_renyi,30,242,0.65,0.12307692307692308,0.12307692307692308,65,1.8662681104768117
erdos_renyi,30,243,0.32,0.0625,0.0625,32,1.8662681104768117
erdos_renyi,30,244,0.8,0.175,0.175,80,1.8662681104768117
erdos_renyi,30,245,1.0,0.64,0.0,0,1.8662681104768117
erdos_renyi,30,246,0.92,0.2391304347826087,0.2391304347826087,92,1.811796587428808
erdos_renyi,30,247,1.0,0.41,0.41,100,1.5712623306225546
erdos_renyi,30,248,0.97,0.26804123711340205,0.0,0,1.5712623306225546
erdos_renyi,30,249,0.73,0.1506849315068493,0.0,0,1.5712623306225546
erdos_renyi,30,250,0.43,0.06976744186046512,0.06976744186046512,43,1.5712623306225546
erdos_renyi,31,1,0.98,0.29591836734693877,0.0,0,0.11773196340151369
erdos_renyi,31,2,0.91,0.17582417582417584,0.0,0,0.20273196340151373
erdos_renyi,31,3,1.0,0.44,0.0,0,0.20273196340151373
erdos_renyi,31,4,0.99,0.3434343434343434,0.3434343434343434,99,0.11801841927839017
erdos_renyi,31,5,0.9,0.2,0.0,0,0.11801841927839017
erdos_renyi,31,6,1.0,0.46,0.0,0,0.3330184192783902
erdos_renyi,31,7,0.76,0.13157894736842105,0.0,0,0.3330184192783902
erdos_renyi,31,8,0.99,0.3333333333333333,0.3333333333333333,99,0.2608964894356742
erdos_renyi,31,9,0.96,0.23958333333333334,0.0,0,0.37089648943567416
erdos_renyi,31,10,1.0,0.37,0.0,0,0.5458964894356741
erdos_renyi,31,11,0.74,0.13513513513513514,0.13513513513513514,74,0.5131476898771844
erdos_renyi,31,12,1.0,0.33,0.0,0,0.5131476898771844
erdos_renyi,31,13,0.93,0.20430107526881722,0.0,0,0.6081476898771845
erdos_renyi,31,14,0.73,0.1232876712328767,0.0,0,0.6481476898771844
erdos_renyi,31,15,0.99,0.29292929292929293,0.29292929292929293,99,0.6481476898771844
erdos_renyi,31,16,0.9,0.26666666666666666,0.0,0,0.7581476898771844
erdos_renyi,31,17,0.98,0.35714285714285715,0.35714285714285715,98,0.5951819321643718
erdos_renyi,31,18,1.0,0.53,0.53,100,0.3724835716546215
erdos_renyi,31,19,1.0,0.47,0.47,100,0.3724835716546215
erdos_renyi,31,20,0.99,0.3939393939393939,0.3939393939393939,99,0.3724835716546215
erdos_renyi,31,21,0.99,0.37373737373737376,0.0,0,0.5424835716546215
erdos_renyi,31,22,0.76,0.14473684210526316,0.0,0,0.5424835716546215
erdos_renyi,31,23,0.95,0.29473684210526313,0.0,0,0.5424835716546215
erdos_renyi,31,24,0.98,0.3469387755102041,0.0,0,0.6974835716546217
erdos_renyi,31,25,1.0,0.34,0.0,0,0.6974835716546217
erdos_renyi,31,26,1.0,0.49,0.49,100,0.5202278486099823
erdos_renyi,31,27,0.99,0.36363636363636365,0.0,0,0.5202278486099823
erdos_renyi,31,28,0.99,0.43434343434343436,0.43434343434343436,99,0.5202278486099823
erdos_renyi,31,29,0.74,0.13513513513513514,0.0,0,0.5652278486099823
erdos_renyi,31,30,0.92,0.1956521739130435,0.0,0,0.6552278486099823
erdos_renyi,31,31,0.88,0.22727272727272727,0.0,0,0.7452278486099823
erdos_renyi,31,32,0.86,0.1744186046511628,0.1744186046511628,86,0.7452278486099823
erdos_renyi,31,33,0.84,0.19047619047619047,0.0,0,0.8202278486099823
erdos_renyi,31,34,1.0,0.45,0.0,0,1.0402278486099823
erdos_renyi,31,35,0.96,0.22916666666666666,0.0,0,1.1502278486099822
erdos_renyi,31,36,0.86,0.1744186046511628,0.1744186046511628,86,1.094644469643521
erdos_renyi,31,37,1.0,0.43,0.0,0,1.094644469643521
erdos_renyi,31,38,0.99,0.36363636363636365,0.0,0,1.094644469643521
erdos_renyi,31,39,1.0,0.43,0.43,100,0.9185978485350289
erdos_renyi,31,40,0.99,0.4444444444444444,0.0,0,1.1235978485350289
erdos_renyi,31,41,1.0,0.51,0.0,0,1.3635978485350286
erdos_renyi,31,42,0.99,0.37373737373737376,0.0,0,1.5385978485350287
erdos_renyi,31,43,1.0,0.38,0.38,100,1.2714089594597016
erdos_renyi,31,44,0.83,0.18072289156626506,0.18072289156626506,83,1.1833205557738444
erdos_renyi,31,45,1.0,0.51,0.51,100,1.1833205557738444
erdos_renyi,31,46,0.96,0.3020833333333333,0.0,0,1.1833205557738444
erdos_renyi,31,47,0.89,0.24719101123595505,0.24719101123595505,89,1.1833205557738444
erdos_renyi,31,48,0.98,0.3469387755102041,0.0,0,1.3433205557738441
erdos_renyi,31,49,1.0,0.37,0.37,100,1.197569519590863
erdos_renyi,31,50,0.98,0.3163265306122449,0.0,0,1.197569519590863
erdos_renyi,31,51,1.0,0.38,0.38,100,0.9573580324759615
erdos_renyi,31,52,1.0,0.51,0.51,100,0.7408265140404052
erdos_renyi,31,53,0.97,0.2268041237113402,0.0,0,0.7408265140404052
erdos_renyi,31,54,0.78,0.15384615384615385,0.0,0,0.7958265140404052
erdos_renyi,31,55,0.99,0.47474747474747475,0.47474747474747475,99,0.5916340307633238
erdos_renyi,31,56,0.96,0.3020833333333333,0.3020833333333333,96,0.4569973079622347
erdos_renyi,31,57,0.96,0.3229166666666667,0.0,0,0.4569973079622347
erdos_renyi,31,58,0.99,0.35353535353535354,0.0,0,0.6169973079622347
erdos_renyi,31,59,0.98,0.32653061224489793,0.0,0,0.7619973079622346
erdos_renyi,31,60,0.86,0.1744186046511628,0.0,0,0.7619973079622346
erdos_renyi,31,61,0.79,0.17721518987341772,0.17721518987341772,79,0.7619973079622346
erdos_renyi,31,62,1.0,0.46,0.0,0,0.9769973079622346
erdos_renyi,31,63,1.0,0.3,0.0,0,0.9769973079622346
erdos_renyi,31,64,0.81,0.18518518518518517,0.0,0,1.0469973079622346
erdos_renyi,31,65,1.0,0.39,0.0,0,1.0469973079622346
erdos_renyi,31,66,0.98,0.3673469387755102,0.0,0,1.0469973079622346
erdos_renyi,31,67,1.0,0.41,0.0,0,1.2369973079622347
erdos_renyi,31,68,1.0,0.5,0.0,0,1.4819973079622348
erdos_renyi,31,69,1.0,0.49,0.0,0,1.4819973079622348
erdos_renyi,31,70,0.78,0.16666666666666666,0.16666666666666666,78,1.4819973079622348
erdos_renyi,31,71,0.98,0.3673469387755102,0.3673469387755102,98,1.4819973079622348
erdos_renyi,31,72,0.86,0.22093023255813954,0.22093023255813954,86,1.3814505679202569
erdos_renyi,31,73,0.89,0.1797752808988764,0.1797752808988764,89,1.3814505679202569
erdos_renyi,31,74,0.89,0.1797752808988764,0.0,0,1.4564505679202568
erdos_renyi,31,75,0.99,0.5151515151515151,0.0,0,1.4564505679202568
erdos_renyi,31,76,1.0,0.53,0.0,0,1.706450567920257
erdos_renyi,31,77,0.98,0.3469387755102041,0.0,0,1.861450567920257
erdos_renyi,31,78,1.0,0.5,0.5,100,1.861450567920257
erdos_renyi,31,79,1.0,0.36,0.0,0,2.041450567920257
erdos_renyi,31,80,0.78,0.16666666666666666,0.0,0,2.041450567920257
erdos_renyi,31,81,0.98,0.3469387755102041,0.3469387755102041,98,2.041450567920257
erdos_renyi,31,82,0.78,0.16666666666666666,0.16666666666666666,78,1.9799431136030778
erdos_renyi,31,83,1.0,0.44,0.0,0,2.199943113603078
erdos_renyi,31,84,0.97,0.30927835051546393,0.30927835051546393,97,2.199943113603078
erdos_renyi,31,85,0.98,0.23469387755102042,0.0,0,2.199943113603078
erdos_renyi,31,86,0.98,0.22448979591836735,0.0,0,2.199943113603078
erdos_renyi,31,87,1.0,0.57,0.0,0,2.469943113603078
erdos_renyi,31,88,0.93,0.2903225806451613,0.0,0,2.469943113603078
erdos_renyi,31,89,0.81,0.18518518518518517,0.0,0,2.539943113603078
erdos_renyi,31,90,1.0,0.63,0.63,100,2.539943113603078
erdos_renyi,31,91,1.0,0.35,0.35,100,2.539943113603078
erdos_renyi,31,92,0.98,0.3469387755102041,0.3469387755102041,98,2.3425872582855463
erdos_renyi,31,93,0.76,0.14473684210526316,0.0,0,2.3425872582855463
erdos_renyi,31,94,1.0,0.57,0.0,0,2.602587258285546
erdos_renyi,31,95,0.76,0.14473684210526316,0.14473684210526316,76,2.563218392948075
erdos_renyi,31,96,0.99,0.40404040404040403,0.40404040404040403,99,2.328261756986168
erdos_renyi,31,97,0.99,0.37373737373737376,0.0,0,2.503261756986168
erdos_renyi,31,98,0.95,0.21052631578947367,0.21052631578947367,95,2.398019573941552
erdos_renyi,31,99,0.93,0.20430107526881722,0.20430107526881722,93,2.3124956054858448
erdos_renyi,31,100,0.76,0.14473684210526316,0.0,0,2.3624956054858446
erdos_renyi,31,101,0.93,0.20430107526881722,0.20430107526881722,93,2.3624956054858446
erdos_renyi,31,102,1.0,0.6,0.0,0,2.3624956054858446
erdos_renyi,31,103,1.0,0.53,0.0,0,2.6274956054858443
erdos_renyi,31,104,0.98,0.3469387755102041,0.3469387755102041,98,2.4548725888491068
erdos_renyi,31,105,0.8,0.1625,0.0,0,2.514872588849107
erdos_renyi,31,106,0.79,0.16455696202531644,0.16455696202531644,79,2.514872588849107
erdos_renyi,31,107,1.0,0.59,0.0,0,2.794872588849107
erdos_renyi,31,108,0.88,0.22727272727272727,0.0,0,2.794872588849107
erdos_renyi,31,109,0.99,0.3333333333333333,0.0,0,2.794872588849107
erdos_renyi,31,110,1.0,0.53,0.53,100,2.419203126863493
erdos_renyi,31,111,0.98,0.35714285714285715,0.35714285714285715,98,2.419203126863493
erdos_renyi,31,112,0.9,0.18888888888888888,0.18888888888888888,90,2.346036644739827
erdos_renyi,31,113,0.97,0.32989690721649484,0.0,0,2.346036644739827
erdos_renyi,31,114,0.76,0.14473684210526316,0.0,0,2.346036644739827
erdos_renyi,31,115,0.99,0.5252525252525253,0.0,0,2.586036644739827
erdos_renyi,31,116,0.97,0.28865979381443296,0.0,0,2.7160366447398268
erdos_renyi,31,117,0.98,0.22448979591836735,0.0,0,2.826036644739827
erdos_renyi,31,118,1.0,0.35,0.0,0,3.001036644739827
erdos_renyi,31,119,0.78,0.16666666666666666,0.16666666666666666,78,2.9451789364687544
erdos_renyi,31,120,0.9,0.18888888888888888,0.0,0,3.0251789364687545
erdos_renyi,31,121,1.0,0.55,0.55,100,2.6301023830671024
erdos_renyi,31,122,0.97,0.29896907216494845,0.0,0,2.6301023830671024
erdos_renyi,31,123,1.0,0.59,0.0,0,2.6301023830671024
erdos_renyi,31,124,0.97,0.32989690721649484,0.0,0,2.6301023830671024
erdos_renyi,31,125,0.97,0.30927835051546393,0.0,0,2.765102383067102
erdos_renyi,31,126,0.76,0.15789473684210525,0.15789473684210525,76,2.7219754052717735
erdos_renyi,31,127,0.98,0.40816326530612246,0.0,0,2.7219754052717735
erdos_renyi,31,128,0.95,0.21052631578947367,0.21052631578947367,95,2.617079988807834
erdos_renyi,31,129,0.92,0.21739130434782608,0.21739130434782608,92,2.617079988807834
erdos_renyi,31,130,0.99,0.45454545454545453,0.45454545454545453,99,2.617079988807834
erdos_renyi,31,131,0.96,0.3125,0.0,0,2.757079988807834
erdos_renyi,31,132,0.75,0.13333333333333333,0.0,0,2.8020799888078343
erdos_renyi,31,133,1.0,0.58,0.58,100,2.366373023847344
erdos_renyi,31,134,1.0,0.52,0.52,100,2.0486710520514944
erdos_renyi,31,135,0.75,0.14666666666666667,0.0,0,2.0486710520514944
erdos_renyi,31,136,1.0,0.54,0.0,0,2.0486710520514944
erdos_renyi,31,137,1.0,0.57,0.0,0,2.0486710520514944
erdos_renyi,31,138,1.0,0.51,0.0,0,2.288671052051494
erdos_renyi,31,139,0.75,0.14666666666666667,0.14666666666666667,75,2.2491070433404032
erdos_renyi,31,140,1.0,0.35,0.0,0,2.2491070433404032
erdos_renyi,31,141,0.98,0.3163265306122449,0.0,0,2.3941070433404033
erdos_renyi,31,142,0.75,0.13333333333333333,0.13333333333333333,75,2.358678986935642
erdos_renyi,31,143,0.76,0.14473684210526316,0.0,0,2.358678986935642
erdos_renyi,31,144,1.0,0.49,0.0,0,2.588678986935642
erdos_renyi,31,145,0.93,0.20430107526881722,0.20430107526881722,93,2.588678986935642
erdos_renyi,31,146,0.76,0.14473684210526316,0.0,0,2.588678986935642
erdos_renyi,31,147,1.0,0.55,0.55,100,2.209405219482289
erdos_renyi,31,148,1.0,0.53,0.0,0,2.209405219482289
erdos_renyi,31,149,1.0,0.57,0.0,0,2.4794052194822886
erdos_renyi,31,150,0.99,0.40404040404040403,0.0,0,2.4794052194822886
erdos_renyi,31,151,0.76,0.14473684210526316,0.0,0,2.4794052194822886
erdos_renyi,31,152,1.0,0.32,0.0,0,2.639405219482289
erdos_renyi,31,153,0.89,0.1797752808988764,0.0,0,2.639405219482289
erdos_renyi,31,154,1.0,0.53,0.0,0,2.639405219482289
erdos_renyi,31,155,0.93,0.20430107526881722,0.0,0,2.734405219482289
erdos_renyi,31,156,0.97,0.3402061855670103,0.0,0,2.889405219482289
erdos_renyi,31,157,1.0,0.35,0.35,100,2.654637245361764
erdos_renyi,31,158,1.0,0.39,0.0,0,2.654637245361764
erdos_renyi,31,159,0.97,0.32989690721649484,0.0,0,2.8046372453617643
erdos_renyi,31,160,0.93,0.25806451612903225,0.0,0,2.914637245361764
erdos_renyi,31,161,1.0,0.29,0.0,0,3.059637245361764
erdos_renyi,31,162,0.95,0.21052631578947367,0.0,0,3.1596372453617643
erdos_renyi,31,163,0.99,0.25252525252525254,0.0,0,3.1596372453617643
erdos_renyi,31,164,1.0,0.61,0.0,0,3.4496372453617643
erdos_renyi,31,165,1.0,0.6,0.6,100,3.4496372453617643
erdos_renyi,31,166,1.0,0.59,0.0,0,3.4496372453617643
erdos_renyi,31,167,1.0,0.56,0.0,0,3.4496372453617643
erdos_renyi,31,168,0.85,0.18823529411764706,0.18823529411764706,85,3.3497414325256396
erdos_renyi,31,169,1.0,0.43,0.43,100,3.3497414325256396
erdos_renyi,31,170,1.0,0.57,0.57,100,2.9512950690533186
erdos_renyi,31,171,0.92,0.1956521739130435,0.0,0,3.0362950690533186
erdos_renyi,31,172,0.98,0.35714285714285715,0.0,0,3.0362950690533186
erdos_renyi,31,173,1.0,0.54,0.54,100,2.6719671063311745
erdos_renyi,31,174,0.99,0.43434343434343436,0.0,0,2.6719671063311745
erdos_renyi,31,175,1.0,0.43,0.43,100,2.422505486964324
erdos_renyi,31,176,0.98,0.32653061224489793,0.0,0,2.5675054869643237
erdos_renyi,31,177,1.0,0.31,0.0,0,2.7225054869643235
erdos_renyi,31,178,1.0,0.5,0.0,0,2.957505486964324
erdos_renyi,31,179,0.99,0.2727272727272727,0.2727272727272727,99,2.806589977617211
erdos_renyi,31,180,0.93,0.20430107526881722,0.0,0,2.9015899776172107
erdos_renyi,31,181,0.89,0.1797752808988764,0.0,0,2.9015899776172107
erdos_renyi,31,182,0.87,0.19540229885057472,0.0,0,2.981589977617211
erdos_renyi,31,183,0.87,0.19540229885057472,0.0,0,2.981589977617211
erdos_renyi,31,184,0.87,0.19540229885057472,0.19540229885057472,87,2.981589977617211
erdos_renyi,31,185,0.89,0.23595505617977527,0.0,0,3.081589977617211
erdos_renyi,31,186,1.0,0.53,0.53,100,2.7171066029589714
erdos_renyi,31,187,0.88,0.20454545454545456,0.0,0,2.7171066029589714
erdos_renyi,31,188,1.0,0.5,0.5,100,2.4815105639066295
erdos_renyi,31,189,0.98,0.24489795918367346,0.0,0,2.4815105639066295
erdos_renyi,31,190,0.99,0.25252525252525254,0.0,0,2.4815105639066295
erdos_renyi,31,191,0.93,0.20430107526881722,0.20430107526881722,93,2.4069568754271873
erdos_renyi,31,192,0.97,0.27835051546391754,0.27835051546391754,97,2.4069568754271873
erdos_renyi,31,193,1.0,0.4,0.4,100,2.4069568754271873
erdos_renyi,31,194,0.85,0.18823529411764706,0.18823529411764706,85,2.301566722535829
erdos_renyi,31,195,0.85,0.18823529411764706,0.0,0,2.301566722535829
erdos_renyi,31,196,0.97,0.3402061855670103,0.0,0,2.301566722535829
erdos_renyi,31,197,0.85,0.18823529411764706,0.18823529411764706,85,2.2097570541716025
erdos_renyi,31,198,0.76,0.14473684210526316,0.0,0,2.2597570541716028
erdos_renyi,31,199,0.93,0.25806451612903225,0.25806451612903225,93,2.113795198415282
erdos_renyi,31,200,1.0,0.48,0.0,0,2.113795198415282
erdos_renyi,31,201,1.0,0.43,0.0,0,2.3137951984152823
erdos_renyi,31,202,0.97,0.27835051546391754,0.0,0,2.3137951984152823
erdos_renyi,31,203,0.77,0.14285714285714285,0.14285714285714285,77,2.3137951984152823
erdos_renyi,31,204,0.97,0.30927835051546393,0.0,0,2.3137951984152823
erdos_renyi,31,205,0.99,0.46464646464646464,0.0,0,2.513795198415282
erdos_renyi,31,206,0.99,0.42424242424242425,0.42424242424242425,99,2.24816305134671
erdos_renyi,31,207,0.75,0.13333333333333333,0.0,0,2.24816305134671
erdos_renyi,31,208,0.98,0.336734693877551,0.0,0,2.4031630513467097
erdos_renyi,31,209,1.0,0.47,0.0,0,2.62316305134671
erdos_renyi,31,210,1.0,0.47,0.47,100,2.62316305134671
erdos_renyi,31,211,1.0,0.55,0.0,0,2.62316305134671
erdos_renyi,31,212,1.0,0.5,0.0,0,2.8431630513467097
erdos_renyi,31,213,1.0,0.55,0.55,100,2.8431630513467097
erdos_renyi,31,214,1.0,0.54,0.0,0,3.10816305134671
erdos_renyi,31,215,0.91,0.23076923076923078,0.0,0,3.20316305134671
erdos_renyi,31,216,1.0,0.55,0.0,0,3.20316305134671
erdos_renyi,31,217,1.0,0.56,0.0,0,3.20316305134671
erdos_renyi,31,218,1.0,0.45,0.0,0,3.20316305134671
erdos_renyi,31,219,0.93,0.20430107526881722,0.0,0,3.20316305134671
erdos_renyi,31,220,1.0,0.38,0.0,0,3.20316305134671
erdos_renyi,31,221,0.93,0.20430107526881722,0.0,0,3.2981630513467097
erdos_renyi,31,222,1.0,0.6,0.6,100,3.2981630513467097
erdos_renyi,31,223,0.98,0.35714285714285715,0.0,0,3.2981630513467097
erdos_renyi,31,224,0.95,0.21052631578947367,0.21052631578947367,95,3.2981630513467097
erdos_renyi,31,225,1.0,0.56,0.56,100,2.927629807753719
erdos_renyi,31,226,1.0,0.54,0.54,100,2.927629807753719
erdos_renyi,31,227,1.0,0.47,0.0,0,3.162629807753719
erdos_renyi,31,228,1.0,0.42,0.42,100,2.9242514375592963
erdos_renyi,31,229,1.0,0.55,0.0,0,3.1692514375592964
erdos_renyi,31,230,1.0,0.47,0.0,0,3.4042514375592963
erdos_renyi,31,231,0.97,0.32989690721649484,0.32989690721649484,97,3.1960800373395917
erdos_renyi,31,232,0.78,0.15384615384615385,0.0,0,3.1960800373395917
erdos_renyi,31,233,0.81,0.1728395061728395,0.1728395061728395,81,3.1960800373395917
erdos_renyi,31,234,0.78,0.15384615384615385,0.15384615384615385,78,3.1960800373395917
erdos_renyi,31,235,0.86,0.20930232558139536,0.0,0,3.1960800373395917
erdos_renyi,31,236,1.0,0.55,0.55,100,2.8433138686863533
erdos_renyi,31,237,0.89,0.1797752808988764,0.1797752808988764,89,2.7906461851045896
erdos_renyi,31,238,0.78,0.15384615384615385,0.15384615384615385,78,2.7445471359221063
erdos_renyi,31,239,1.0,0.32,0.0,0,2.9045471359221056
erdos_renyi,31,240,0.98,0.3469387755102041,0.0,0,3.0645471359221057
erdos_renyi,31,241,0.97,0.30927835051546393,0.0,0,3.0645471359221057
erdos_renyi,31,242,0.93,0.20430107526881722,0.20430107526881722,93,3.0645471359221057
erdos_renyi,31,243,1.0,0.57,0.0,0,3.334547135922106
erdos_renyi,31,244,1.0,0.36,0.0,0,3.5145471359221063
erdos_renyi,31,245,0.77,0.14285714285714285,0.0,0,3.564547135922106
erdos_renyi,31,246,0.87,0.21839080459770116,0.21839080459770116,87,3.4535359768104588
erdos_renyi,31,247,1.0,0.35,0.0,0,3.6285359768104586
erdos_renyi,31,248,0.95,0.21052631578947367,0.21052631578947367,95,3.6285359768104586
erdos_renyi,31,249,1.0,0.57,0.57,100,3.6285359768104586
erdos_renyi,31,250,1.0,0.62,0.0,0,3.6285359768104586
erdos_renyi,32,1,0.64,0.109375,0.109375,64,0.1964434309092627
erdos_renyi,32,2,0.99,0.37373737373737376,0.0,0,0.39144343090926276
erdos_renyi,32,3,0.98,0.30612244897959184,0.0,0,0.39144343090926276
erdos_renyi,32,4,0.89,0.24719101123595505,0.0,0,0.39144343090926276
erdos_renyi,32,5,1.0,0.59,0.0,0,0.6664434309092627
erdos_renyi,32,6,0.81,0.18518518518518517,0.18518518518518517,81,0.6664434309092627
erdos_renyi,32,7,0.99,0.4444444444444444,0.0,0,0.6664434309092627
erdos_renyi,32,8,0.85,0.17647058823529413,0.0,0,0.6664434309092627
erdos_renyi,32,9,0.99,0.36363636363636365,0.36363636363636365,99,0.6664434309092627
erdos_renyi,32,10,0.6,0.1,0.0,0,0.6864434309092627
erdos_renyi,32,11,1.0,0.54,0.54,100,0.4548067355611861
erdos_renyi,32,12,0.98,0.30612244897959184,0.0,0,0.4548067355611861
erdos_renyi,32,13,0.81,0.18518518518518517,0.0,0,0.4548067355611861
erdos_renyi,32,14,0.99,0.43434343434343436,0.0,0,0.4548067355611861
erdos_renyi,32,15,0.74,0.12162162162162163,0.12162162162162163,74,0.42953015851721127
erdos_renyi,32,16,0.78,0.16666666666666666,0.0,0,0.5095301585172112
erdos_renyi,32,17,0.9,0.25555555555555554,0.25555555555555554,90,0.5095301585172112
erdos_renyi,32,18,1.0,0.52,0.0,0,0.5095301585172112
erdos_renyi,32,19,0.78,0.16666666666666666,0.0,0,0.5895301585172112
erdos_renyi,32,20,0.64,0.109375,0.109375,64,0.5895301585172112
erdos_renyi,32,21,1.0,0.45,0.0,0,0.819530158517211
erdos_renyi,32,22,0.99,0.40404040404040403,0.0,0,0.819530158517211
erdos_renyi,32,23,0.99,0.46464646464646464,0.0,0,1.029530158517211
erdos_renyi,32,24,0.7,0.11428571428571428,0.0,0,1.029530158517211
erdos_renyi,32,25,0.99,0.43434343434343436,0.0,0,1.029530158517211
erdos_renyi,32,26,0.87,0.21839080459770116,0.0,0,1.139530158517211
erdos_renyi,32,27,0.81,0.18518518518518517,0.18518518518518517,81,1.139530158517211
erdos_renyi,32,28,0.77,0.12987012987012986,0.0,0,1.179530158517211
erdos_renyi,32,29,0.86,0.1744186046511628,0.0,0,1.179530158517211
erdos_renyi,32,30,0.99,0.5151515151515151,0.0,0,1.419530158517211
erdos_renyi,32,31,0.88,0.23863636363636365,0.0,0,1.419530158517211
erdos_renyi,32,32,1.0,0.48,0.48,100,1.1615742531153135
erdos_renyi,32,33,0.81,0.18518518518518517,0.0,0,1.1615742531153135
erdos_renyi,32,34,0.89,0.24719101123595505,0.0,0,1.1615742531153135
erdos_renyi,32,35,1.0,0.48,0.48,100,1.1615742531153135
erdos_renyi,32,36,0.99,0.494949494949495,0.0,0,1.3865742531153138
erdos_renyi,32,37,0.77,0.12987012987012986,0.12987012987012986,77,1.3434987436851922
erdos_renyi,32,38,0.71,0.11267605633802817,0.11267605633802817,71,1.3166436909511392
erdos_renyi,32,39,0.93,0.21505376344086022,0.0,0,1.3966436909511393
erdos_renyi,32,40,1.0,0.59,0.59,100,1.071425153890942
erdos_renyi,32,41,0.9,0.25555555555555554,0.25555555555555554,90,0.962733848233426
erdos_renyi,32,42,0.99,0.5050505050505051,0.0,0,0.962733848233426
erdos_renyi,32,43,1.0,0.46,0.0,0,0.962733848233426
erdos_renyi,32,44,0.88,0.23863636363636365,0.23863636363636365,88,0.962733848233426
erdos_renyi,32,45,0.67,0.1044776119402985,0.1044776119402985,67,0.962733848233426
erdos_renyi,32,46,0.55,0.09090909090909091,0.09090909090909091,55,0.9525245093602435
erdos_renyi,32,47,0.99,0.3939393939393939,0.0,0,1.1525245093602436
erdos_renyi,32,48,0.63,0.1111111111111111,0.0,0,1.1525245093602436
erdos_renyi,32,49,0.81,0.18518518518518517,0.18518518518518517,81,1.0790934664956802
erdos_renyi,32,50,1.0,0.6,0.0,0,1.0790934664956802
erdos_renyi,32,51,0.78,0.15384615384615385,0.0,0,1.1290934664956802
erdos_renyi,32,52,0.97,0.29896907216494845,0.0,0,1.2840934664956802
erdos_renyi,32,53,0.87,0.21839080459770116,0.0,0,1.2840934664956802
erdos_renyi,32,54,0.74,0.12162162162162163,0.12162162162162163,74,1.2840934664956802
erdos_renyi,32,55,1.0,0.6,0.0,0,1.5640934664956803
erdos_renyi,32,56,0.81,0.18518518518518517,0.18518518518518517,81,1.4930544123811678
erdos_renyi,32,57,0.88,0.23863636363636365,0.23863636363636365,88,1.4930544123811678
erdos_renyi,32,58,0.94,0.2765957446808511,0.0,0,1.4930544123811678
erdos_renyi,32,59,0.99,0.5454545454545454,0.5454545454545454,99,1.2196743976449564
erdos_renyi,32,60,0.99,0.42424242424242425,0.0,0,1.4096743976449568
erdos_renyi,32,61,0.82,0.17073170731707318,0.17073170731707318,82,1.3319479103028429
erdos_renyi,32,62,0.86,0.20930232558139536,0.20930232558139536,86,1.3319479103028429
erdos_renyi,32,63,0.6,0.1,0.1,60,1.317536564950568
erdos_renyi,32,64,0.55,0.09090909090909091,0.09090909090909091,55,1.317536564950568
erdos_renyi,32,65,0.74,0.14864864864864866,0.0,0,1.317536564950568
erdos_renyi,32,66,1.0,0.63,0.0,0,1.317536564950568
erdos_renyi,32,67,0.88,0.23863636363636365,0.0,0,1.432536564950568
erdos_renyi,32,68,0.99,0.37373737373737376,0.37373737373737376,99,1.432536564950568
erdos_renyi,32,69,0.99,0.5353535353535354,0.0,0,1.432536564950568
erdos_renyi,32,70,0.55,0.09090909090909091,0.0,0,1.4475365649505678
erdos_renyi,32,71,0.9,0.25555555555555554,0.0,0,1.577536564950568
erdos_renyi,32,72,0.99,0.42424242424242425,0.0,0,1.577536564950568
erdos_renyi,32,73,0.99,0.37373737373737376,0.37373737373737376,99,1.577536564950568
erdos_renyi,32,74,0.98,0.30612244897959184,0.0,0,1.577536564950568
erdos_renyi,32,75,0.99,0.5656565656565656,0.0,0,1.577536564950568
erdos_renyi,32,76,0.98,0.30612244897959184,0.0,0,1.577536564950568
